nodeid,first,last
tests/test_biotoperate.py::test_inductance_quadrature_keeps_original_plasma_block_dimensions,not_run,unobserved
tests/test_biotoperate.py::test_ngap_negative,not_run,unobserved
tests/test_biotoperate.py::test_ngap_positive,not_run,unobserved
tests/test_biotoperate.py::test_ngap_zero,not_run,unobserved
tests/test_biotoperate.py::test_ngap_zero_negative_gap,not_run,unobserved
tests/test_biotoperate.py::test_ngap_zero_positive_float_gap,not_run,unobserved
tests/test_biotoperate.py::test_nturn_Psi_update,not_run,unobserved
tests/test_biotoperate.py::test_nturn_current_update,not_run,unobserved
tests/test_biotoperate.py::test_nturn_hash_update,not_run,unobserved
tests/test_biotoperate.py::test_nturn_skip_Psi_update,not_run,unobserved
tests/test_biotoperate.py::test_nturn_skip_current_update,not_run,unobserved
tests/test_biotoperate.py::test_plasmagap_kd_points,not_run,unobserved
tests/test_biotoperate.py::test_plasmagap_kd_query,not_run,unobserved
tests/test_biotoperate.py::test_plasmagap_matrix,not_run,unobserved
tests/test_biotoperate.py::test_plot_plasma_gaps,not_run,unobserved
tests/test_biotoperate.py::test_point_shaped_array,not_run,unobserved
tests/test_biotoperate.py::test_point_shaped_array_address,not_run,unobserved
tests/test_biotoperate.py::test_point_solve_on_the_arc_end_plane,not_run,unobserved
tests/test_biotpolybeam.py::test_a_free_form_polygon_section_reaches_the_kernel,not_run,unobserved
tests/test_biotpolybeam.py::test_a_hollow_section_is_a_coupled_pair_rather_than_a_refusal[box],not_run,unobserved
tests/test_biotpolybeam.py::test_a_hollow_section_is_a_coupled_pair_rather_than_a_refusal[sk],not_run,unobserved
tests/test_biotpolybeam.py::test_a_rectangular_section_reproduces_beam_through_the_frame,not_run,unobserved
tests/test_biotpolybeam.py::test_a_rectangular_section_reproduces_beam_to_round_off,not_run,unobserved
tests/test_biotpolybeam.py::test_a_swept_hexagon_reaches_the_kernel_with_six_corners,not_run,unobserved
tests/test_biotpolybeam.py::test_automatic_straight_section_routing_preserves_geometry,not_run,unobserved
tests/test_biotpolybeam.py::test_beam_is_finite_at_a_transverse_section_corner,not_run,unobserved
tests/test_biotpolybeam.py::test_beam_rejects_a_hexagonal_section,not_run,unobserved
tests/test_biotpolybeam.py::test_beam_rejects_a_round_section[cross_section0-1.2732395447351628],not_run,unobserved
tests/test_biotpolybeam.py::test_beam_rejects_a_round_section[cross_section1-1.2732395447351628],not_run,unobserved
tests/test_biotpolybeam.py::test_the_axis_is_the_local_z_and_the_section_rides_on_it,not_run,unobserved
tests/test_biotpolybeam.py::test_the_closed_form_matches_the_converged_quadrature[hexagon],not_run,unobserved
tests/test_biotpolybeam.py::test_the_closed_form_matches_the_converged_quadrature[rectangle],not_run,unobserved
tests/test_biotpolybeam.py::test_the_closed_form_matches_the_converged_quadrature[trapezoid],not_run,unobserved
tests/test_biotpolybeam.py::test_the_closed_form_matches_the_converged_quadrature[wedge],not_run,unobserved
tests/test_biotpolybeam.py::test_the_element_is_a_peer_of_beam_rather_than_a_subclass,not_run,unobserved
tests/test_biotpolybeam.py::test_the_far_field_is_the_filament_it_thickens,not_run,unobserved
tests/test_biotpolybeam.py::test_the_section_is_read_out_of_the_frames_own_projection,not_run,unobserved
tests/test_biotpolybeam.py::test_the_section_quadrature_is_converged[hexagon],not_run,unobserved
tests/test_biotpolybeam.py::test_the_section_quadrature_is_converged[rectangle],not_run,unobserved
tests/test_biotpolybeam.py::test_the_section_quadrature_is_converged[trapezoid],not_run,unobserved
tests/test_biotpolybeam.py::test_the_section_quadrature_is_converged[wedge],not_run,unobserved
tests/test_biotpolybeam.py::test_the_segment_registry_reaches_the_element,not_run,unobserved
tests/test_biotpolybeam.py::test_the_swept_element_straightens_onto_the_prism,not_run,unobserved
tests/test_biotpolybeam.py::test_two_sources_share_one_segment_and_sum,not_run,unobserved
tests/test_biotpolybow.py::test_a_free_form_polygon_section_reaches_the_kernel,not_run,unobserved
tests/test_biotpolybow.py::test_a_hexagonal_section_is_evaluated_as_a_hexagon,not_run,unobserved
tests/test_biotpolybow.py::test_a_hollow_section_is_a_coupled_pair_rather_than_a_refusal[box],not_run,unobserved
tests/test_biotpolybow.py::test_a_hollow_section_is_a_coupled_pair_rather_than_a_refusal[sk],not_run,unobserved
tests/test_biotpolybow.py::test_a_rectangular_section_reproduces_bow_through_the_class[half_turn],not_run,unobserved
tests/test_biotpolybow.py::test_a_rectangular_section_reproduces_bow_through_the_class[short],not_run,unobserved
tests/test_biotpolybow.py::test_a_rectangular_section_reproduces_bow_through_the_class[straddle],not_run,unobserved
tests/test_biotpolybow.py::test_a_rectangular_section_reproduces_bow_through_the_class[wrapped],not_run,unobserved
tests/test_biotpolybow.py::test_a_swept_hexagon_reaches_the_kernel_with_six_corners,not_run,unobserved
tests/test_biotpolybow.py::test_a_swept_skin_is_a_circular_annulus_and_not_a_square_one,not_run,unobserved
tests/test_biotpolybow.py::test_a_thickened_arc_routes_here_without_the_caller_naming_it,not_run,unobserved
tests/test_biotpolybow.py::test_routing_a_hexagon_to_bow_overstates_it_by_a_third,not_run,unobserved
tests/test_biotpolybow.py::test_routing_a_round_section_to_bow_overstates_it_by_four_over_pi[section0-1.2732395447351628],not_run,unobserved
tests/test_biotpolybow.py::test_routing_a_round_section_to_bow_overstates_it_by_four_over_pi[section1-1.2732395447351628],not_run,unobserved
tests/test_biotpolybow.py::test_the_bow_agreement_is_not_a_tie_at_single_precision,not_run,unobserved
tests/test_biotpolybow.py::test_the_class_adds_nothing_to_the_reduction_but_the_transform[half_turn],not_run,unobserved
tests/test_biotpolybow.py::test_the_class_adds_nothing_to_the_reduction_but_the_transform[short],not_run,unobserved
tests/test_biotpolybow.py::test_the_class_adds_nothing_to_the_reduction_but_the_transform[straddle],not_run,unobserved
tests/test_biotpolybow.py::test_the_class_adds_nothing_to_the_reduction_but_the_transform[wrapped],not_run,unobserved
tests/test_biotpolybow.py::test_the_element_is_a_peer_of_bow_rather_than_a_subclass,not_run,unobserved
tests/test_biotpolybow.py::test_the_hollow_pair_reproduces_a_direct_integral_over_the_annulus[box],not_run,unobserved
tests/test_biotpolybow.py::test_the_hollow_pair_reproduces_a_direct_integral_over_the_annulus[sk],not_run,unobserved
tests/test_biotpolybow.py::test_the_section_reaches_the_kernel_at_double_precision,not_run,unobserved
tests/test_biotpolybow.py::test_the_segment_registry_reaches_the_element,not_run,unobserved
tests/test_biotpolybow.py::test_two_windings_share_one_segment_and_sum,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_holds_the_gate_band_by_band[boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_holds_the_gate_band_by_band[closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[hexagon-boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[hexagon-closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[rectangle-boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[rectangle-closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[thin_plate-boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[thin_plate-closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[trapezium-boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_candidate_matches_the_oracle_everywhere[trapezium-closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_horizontal_edge_contributes_nothing[boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_horizontal_edge_contributes_nothing[closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_horizontal_edge_contributes_nothing_to_the_closed_form,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_horizontal_edge_contributes_nothing_to_the_closed_form_field,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_section_with_no_sloped_edge_reproduces_the_rectangle_kernel[boundary_quadrature],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_section_with_no_sloped_edge_reproduces_the_rectangle_kernel[closed_form],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_target_level_with_an_edge_end_is_evaluated_rather_than_approached,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_target_on_a_vertex_is_evaluated_rather_than_diverging[hexagon],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_target_on_a_vertex_is_evaluated_rather_than_diverging[rectangle],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_target_on_a_vertex_is_evaluated_rather_than_diverging[thin_plate],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_a_target_on_a_vertex_is_evaluated_rather_than_diverging[trapezium],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_axis_field_keeps_live_vertical_edge_geometry_tangents,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_axis_rows_hold_level_geometry_before_the_closed_reduction,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_packed_arc_builds_one_vectorized_state_for_each_moment_family,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_packed_topology_builds_one_vectorized_moment_state,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_padded_coordinates_carry_zero_jax_tangents,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_padded_topology_has_jax_parity_at_axis_and_corner_targets,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_padded_topology_is_finite_on_the_axis_and_source_corners,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_azimuthal_field_integrand_cancels_over_the_full_turn[reversed],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_azimuthal_field_integrand_cancels_over_the_full_turn[sloped],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_azimuthal_field_integrand_cancels_over_the_full_turn[steep],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_azimuthal_field_integrand_cancels_over_the_full_turn[vertical],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_is_the_gradient_of_its_own_flux[hexagon],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_is_the_gradient_of_its_own_flux[rectangle],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_is_the_gradient_of_its_own_flux[thin_plate],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_is_the_gradient_of_its_own_flux[trapezium],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_reproduces_the_rectangle_kernel,not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_tracks_the_quadrature_over_a_whole_section[0.01],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_tracks_the_quadrature_over_a_whole_section[0.03],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_tracks_the_quadrature_over_a_whole_section[0.1],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_tracks_the_quadrature_over_a_whole_section[0.3],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_field_tracks_the_quadrature_over_a_whole_section[1.0],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_holds_its_recorded_envelope_over_the_gate_sections[hexagon],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_holds_its_recorded_envelope_over_the_gate_sections[rectangle],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_holds_its_recorded_envelope_over_the_gate_sections[thin_plate],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_holds_its_recorded_envelope_over_the_gate_sections[trapezium],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[reversed-0-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[reversed-0-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[reversed-1-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[reversed-1-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[sloped-0-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[sloped-0-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[sloped-1-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[sloped-1-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[steep-0-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[steep-0-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[steep-1-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[steep-1-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[vertical-0-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[vertical-0-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[vertical-1-r],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_field_integral[vertical-1-z],not_run,unobserved
tests/test_biotpolygonanalytic.py::test_the_closed_form_reproduces_the_edge_integral_it_replaces[reversed-0],not_run,unobserved
